nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles
nm0037656,Sofia Ortega,1877,\N,actress,"tt0022689,tt0019344"
nm0037657,Joaquín Artegas,\N,\N,writer,tt0132009
nm0037658,Sabrina Artel,\N,\N,actress,"tt0266102,tt0113416,tt0099499"
nm0037659,Babis Artelaris,\N,\N,actor,tt0238112
nm0037660,Clara Artells,\N,\N,actress,tt0017172
nm0037661,Steven Artels,\N,\N,"producer,miscellaneous,actor","tt13359582,tt21435034,tt29900718,tt22208984"
nm0037662,Anneliese Artelt,\N,\N,"editor,assistant_director","tt0417364,tt0057721,tt0048565,tt0055997"
nm0037663,Magdalene Artelt,\N,\N,actress,"tt0110477,tt0107330,tt3561104,tt0148067"
nm0037664,TeKimo Artema,\N,\N,art_department,"tt0428134,tt0290747,tt0203009,tt0134847"
nm0037665,François d'Artemare,1966,\N,"producer,production_manager,miscellaneous","tt0108500,tt4895668,tt2662716,tt0440270"
nm0037666,Talat Artemel,1901,1957,"actor,director,writer","tt0307484,tt0310195,tt0329416,tt0305656"
nm0037667,Miguel Ángel Artemio,\N,\N,transportation_department,tt0102442
nm0037668,Chrysoula Artemis,\N,\N,"animation_department,producer,costume_designer","tt1776086,tt0213192,tt0312109,tt0416298"
nm0037671,Beata Artemska,1918,1985,actress,"tt0091389,tt0040012"
nm0037672,Jackie Artemus,\N,\N,actor,"tt0169088,tt0167966,tt0037772"
nm0037673,Peter Artemus,\N,\N,actor,"tt0169088,tt0167966,tt0037772"
nm0037674,Philip Artemus,\N,\N,actor,"tt0169088,tt0037772,tt0167966"
nm0037675,Artyom Artemev,\N,\N,composer,"tt0442837,tt0356867,tt0103712,tt0165890"
nm0037677,Pyotr Artemyev,1954,\N,actor,tt0061121
nm0037678,Evgeniy Artemev,1955,2023,actor,"tt0262052,tt0238855,tt1153032,tt0251967"
nm0037679,Lyudmila Artemeva,1963,\N,actress,"tt15155094,tt1820225,tt1515975,tt0112460"
nm0037680,Jur Arten,1906,1981,"actor,assistant_director","tt0060133,tt0240883,tt0030930,tt0052546"
nm0037681,Janet Arters,1945,\N,actress,tt0071577
nm0037682,Louise Arters,1945,2012,actress,tt0071577
nm0037683,Isaac Artenstein,1954,\N,"producer,director,writer","tt12350540,tt0377744,tt0119570,tt0099176"
nm0037684,Billy G. Arter,\N,\N,transportation_department,"tt0356910,tt0208003,tt0105435,tt0090264"
nm0037685,Ed Arter,1942,2012,"transportation_department,actor,miscellaneous","tt0090859,tt0105435,tt0119664,tt0117218"
nm0037686,Sherri Arter,\N,\N,"transportation_department,miscellaneous","tt0116130,tt0106660,tt0119644,tt0116306"
nm0037687,Tina M. Arter-Duquette,\N,\N,"transportation_department,miscellaneous","tt0114898,tt1104001,tt0090859,tt0105435"
nm0037688,Leonardo Arterberry III,\N,\N,miscellaneous,"tt0120435,tt0120684"
nm0037689,Benita Arterberry,\N,\N,actress,"tt12632050,tt0085093,tt11608278,tt0102353"
nm0037690,Carole Arterbery,\N,\N,actress,tt0085346
nm0037691,R.J. Arterburn,\N,\N,actor,"tt0099879,tt0088559,tt0080240,tt0099623"
nm0037693,Robert Arterburn,\N,\N,transportation_department,"tt0119225,tt0111048,tt0097557,tt0100931"
nm0037694,Antonio Artero,1939,2004,"writer,director,script_department","tt0062356,tt0070126,tt0106522,tt0083234"
nm0037695,Juanjo Artero,1965,\N,"actor,manager","tt0198093,tt0297174,tt1661862,tt2310670"
nm0037696,Juan Manuel Artero,\N,\N,,\N
nm0037697,Mariana Artero,\N,\N,,\N
nm0037698,Matilde Artero,\N,\N,actress,"tt0048946,tt0047206,tt0035023,tt0045489"
nm0037699,Rafael Artero,\N,\N,actor,tt0222152
nm0037700,Jon Arterton,\N,\N,actor,tt0107818
nm0037701,Mary Alice Artes,1948,\N,actress,tt0076697
nm0037702,Donielle Artese,\N,\N,"actress,miscellaneous","tt3566726,tt0960144,tt5024912,tt0804503"
nm0037704,Mario Artese,1923,1997,actor,"tt0032073,tt0030583,tt0385972,tt0032905"
nm0037705,Milagros Artesero,\N,\N,actress,tt0045713
nm0037706,Benito Artesi,1938,2018,"actor,miscellaneous","tt0076564,tt0070139,tt0085751,tt0086779"
nm0037707,Vittorio Artesi,\N,\N,actor,"tt0060458,tt0380920,tt8291650,tt0053820"
nm0037708,Miguel Arteta,1965,\N,"director,producer,miscellaneous","tt1509004,tt7660850,tt5929750,tt2342652"
nm0037709,Peio Artetxe,\N,\N,actor,"tt6287174,tt0276226,tt0442507,tt0876226"
nm0037710,Chris Arth,\N,\N,"producer,director,editor","tt0232657,tt1826733,tt0117195,tt1991254"
nm0037711,Emily Arth,1960,\N,,"tt0271722,tt0279332,tt0215460"
nm0037712,M. Arthanari,\N,\N,costume_department,tt0044778
nm0037713,John Arthars,\N,\N,actor,"tt0101059,tt0098787,tt0103511,tt2329424"
nm0037714,Maggie Arthasery,\N,\N,actress,tt0159373
nm0037715,Raymond Arthe,\N,\N,actor,tt0089821
nm0037716,Cydney Arther,\N,\N,actress,tt0119141
nm0037717,Joseph Arthur,1972,\N,"soundtrack,composer,actor","tt0256380,tt0145681,tt0332375,tt0258463"
nm0037718,Jérôme Arthuis,\N,\N,"visual_effects,animation_department,miscellaneous","tt0211915,tt0237534,tt0119013,tt0212712"
nm0037719,Arthur,\N,\N,actor,tt0150456
nm0037720,Arthur,1966,\N,"producer,actor,writer","tt10356216,tt0364157,tt0364163,tt10282880"
nm0037721,Charles Arthur Berg,1970,\N,"producer,production_manager,actor","tt9313264,tt0477139,tt4163020,tt0131369"
nm0037722,Al Arthur,\N,\N,"art_department,visual_effects,special_effects","tt0181689,tt0133152,tt0120201,tt0133093"
nm0037723,Alain Artur,\N,\N,"assistant_director,production_manager,actor","tt0094011,tt0089776,tt0804540,tt0295721"
nm0037724,Alan Arthur,\N,\N,actor,tt0105339
nm0037725,Alan Arthur,1948,\N,,tt0081857
nm0037726,Alexis Arthur,\N,\N,"producer,writer","tt0276473,tt0411949"
nm0037727,Alfred Arthur,\N,\N,,\N
nm0037728,Amy Arthur,\N,\N,actress,"tt0198149,tt0247869,tt0102202"
nm0037730,Andy Arthurs,\N,\N,"soundtrack,composer","tt0139803,tt0042872"
nm0037731,Angela Arthur,1981,\N,actress,"tt0253805,tt0377085"
nm0037732,Ann Arthur,\N,\N,actress,tt0209779
nm0037733,Anne Arthur,\N,\N,actress,tt0064006
nm0037734,Art Arthur,1911,1985,"writer,producer,miscellaneous","tt0035216,tt0051311,tt0058522,tt0060126"
nm0037735,Bea Arthur,1922,2009,"actress,soundtrack,music_department","tt0088526,tt0071803,tt0068103,tt0193524"
nm0037736,Bill Arthur,\N,\N,actor,tt0040051
nm0037737,Brett Arthur,1967,\N,"actor,miscellaneous","tt0361227,tt0452046"
nm0037738,Brooks Arthur,\N,2022,"producer,music_department,soundtrack","tt0389860,tt0120888,tt0810913,tt0087538"
nm0037739,Carolyn Arthur,\N,\N,miscellaneous,"tt0113442,tt0120531,tt0117011"
nm0037740,Charles Arthur,\N,\N,actor,"tt0006317,tt0403239,tt0403107,tt0403238"
nm0037741,Charles Arthur,\N,\N,actor,"tt0044259,tt0073698"
nm0037742,Charlotte Arthur,1895,1968,"actress,writer","tt0020701,tt0026924"
nm0037743,Colin Arthur,1943,\N,"make_up_department,special_effects,miscellaneous","tt0099701,tt0125659,tt0287467,tt0082198"
nm0037744,Dale Arthur,\N,\N,"production_manager,miscellaneous,producer","tt0108977,tt0111301,tt0096572,tt0093416"
nm0037745,Daniel V. Arthur,1867,1939,producer,tt0004037
nm0037746,Daphne Arthur,1924,1963,actress,"tt0041501,tt0038442,tt0989125,tt3691262"
nm0037747,David Arthur,\N,\N,actor,"tt0383665,tt0149252"
nm0037748,Diana Arthur,\N,\N,editorial_department,"tt0113074,tt0111418,tt0117275,tt0109545"
nm0037750,Donald Arthur,1937,2016,"actor,miscellaneous,writer","tt0085770,tt0083946,tt0082770,tt0073061"
nm0037751,Dorothy Arthur,\N,\N,actress,"tt0004037,tt0004303"
nm0037752,Dorothy Arthur,\N,\N,"make_up_department,special_effects,art_department",tt0089489
nm0037753,Doug Arthur,\N,\N,actor,"tt8530734,tt0042145,tt0133713,tt0179614"
nm0037754,Douglas Arthur,\N,\N,actor,tt0103834
nm0037755,Drama Arthur,\N,\N,producer,tt0184607
nm0037756,Dwane Arthur,\N,\N,"camera_department,art_department,miscellaneous","tt0084704,tt0096087,tt0082951,tt0082815"
nm0037757,Edward Arthur,\N,\N,actor,"tt0088512,tt0078672,tt0084354,tt0089622"
nm0037758,Eric Arthur,\N,\N,"writer,director","tt0039123,tt0041037,tt0307828,tt0210542"
nm0037759,Gavin Arthur,\N,\N,actor,tt0062719
nm0037760,Gavin Arthur,1901,1972,actor,tt0020701
nm0037761,George K. Arthur,1899,1985,"actor,producer,soundtrack","tt0020081,tt0020336,tt0048447,tt0012353"
nm0037762,George M. Arthur,1898,1949,"producer,editor,director","tt3039194,tt0040567,tt0018805,tt0029119"
nm0037763,Gillian Arthur,\N,\N,,\N
nm0037764,Glen Arthur,\N,\N,actor,tt0040565
nm0037765,Gord Arthur,\N,\N,actor,tt0096218
nm0037766,Graeme Arthur,\N,1979,"director,producer,camera_department","tt0064238,tt0129685,tt0067408,tt0496910"
nm0037767,Greg Arthur,\N,\N,"camera_department,actor,production_manager","tt0484174,tt0378804,tt0364911,tt0143344"
nm0037768,Gérard Arthur,\N,\N,actor,"tt0227440,tt0264149,tt0223311,tt0085265"
nm0037769,Hartney J. Arthur,1917,2004,"actor,director,writer","tt0337500,tt0017899,tt0122224"
nm0037770,Heather Arthur,\N,\N,"miscellaneous,production_manager,location_management","tt0284655,tt0929246,tt0115243,tt0173789"
nm0037771,Helene Arthur,\N,\N,writer,tt0128673
nm0037772,Henry Arthur,1912,1989,actor,"tt0030684,tt0031700"
nm0037773,Ian Arthur,\N,\N,actor,"tt1049304,tt0297625,tt0296309"
nm0037774,Indus Arthur,1941,1984,actress,"tt0055657,tt0054519,tt0066026,tt0316601"
nm0037775,J. Arthur,\N,\N,actor,tt0005989
nm0037776,J. Edward Arthur,\N,\N,"actor,stunts","tt0088729,tt0100266"
nm0037777,Jackie Arthur,\N,\N,actor,tt2094131
nm0037778,Jacqueline G. Arthur,\N,\N,"costume_department,costume_designer,miscellaneous","tt0115857,tt0102266,tt0102070,tt0102803"
nm0037779,James Arthur,1915,1983,actor,"tt0054558,tt0055698,tt0055666,tt0054563"
nm0037780,Janice Arthur,\N,\N,camera_department,"tt0109760,tt0113749,tt1469249,tt0104182"
nm0037781,John Arthur,1872,1916,writer,tt0007272
nm0037782,John Arthur,\N,\N,actor,"tt0977875,tt0068069,tt1582457"
nm0037783,Johnny Arthur,1883,1951,actor,"tt0025169,tt0019233,tt0016123,tt0019813"
nm0037784,Joseph Arthur,1848,1906,writer,"tt0009653,tt0407642,tt0007711,tt0017431"
nm0037787,Judes Jules Arthur,\N,\N,actor,tt0107642
nm0037788,Judy Arthur,\N,\N,miscellaneous,"tt0102926,tt0087553,tt0109493,tt0107818"
nm0037789,Julia Arthur,1868,1950,actress,"tt0353535,tt0008954,tt0007817,tt0000643"
nm0037790,Karen Arthur,1941,\N,"director,actress,producer","tt0083395,tt0058805,tt0083470,tt0073272"
nm0037791,Lee Arthur,1877,1917,writer,"tt0007665,tt0005795,tt0005104,tt0017647"
nm0037792,Leo E. Arthur,\N,\N,writer,"tt0083395,tt0107578"
nm0037793,Louise Arthur,1918,2012,actress,"tt0051805,tt0295512,tt0046245,tt0050987"
nm0037794,Loyce Arthur,\N,\N,"actress,costume_designer",tt0113872
nm0037795,Luiz Arthur,\N,\N,actor,"tt0757081,tt0478978,tt0273503,tt1033465"
nm0037796,Mack Arthur,\N,\N,writer,tt0195841
nm0037797,Madame Arthur,\N,\N,actor,tt0056603
nm0037798,Marie Arthur,\N,\N,set_decorator,"tt0037656,tt0038995,tt0037886"
nm0037799,Marie-Louise Arthur,1921,2006,actress,"tt0037287,tt0035003,tt0033376,tt0036086"
nm0037800,Mary Arthur,\N,\N,actress,"tt0014077,tt0275202"
nm0037801,Matthew Arthur,\N,\N,actor,"tt1425930,tt0238205,tt0160721,tt0168993"
nm0037802,Maureen Arthur,1934,2022,"actress,soundtrack","tt0077053,tt0072523,tt0061946,tt0061791"
nm0037803,Maurice Arthur,\N,\N,"actor,soundtrack",tt0064754
nm0037804,Max Arthur,1939,2019,actor,"tt0075512,tt0083207,tt0080352,tt0056751"
nm0037805,Melanie Arthur,\N,\N,miscellaneous,"tt0463399,tt0113926"
nm0037806,Michael Arthur,\N,\N,"actor,miscellaneous,stunts","tt0305224,tt0407304,tt1174730,tt0407887"
nm0037807,Michelle Arthur,\N,\N,"actress,writer,miscellaneous","tt0369441,tt0113189,tt0481369,tt0317919"
nm0037808,Monique Arthur,\N,\N,actress,"tt0202713,tt0194869,tt0045700,tt0043775"
nm0037809,Nadia Arthur,\N,\N,costume_department,"tt0081182,tt0082158,tt0082477"
nm0037810,Neil Arthur,1958,\N,"composer,actor,soundtrack","tt1536048,tt0132907,tt11235772,tt0091059"
nm0037811,Pauline Lomas,\N,\N,"actress,miscellaneous,stunts","tt0187635,tt0104070,tt0112579,tt0086429"
nm0037812,Randina Arthur,\N,\N,actress,tt0276313
nm0037813,Rebeca Arthur,\N,\N,"actress,soundtrack","tt0204626,tt0219919,tt0113161,tt0096061"
nm0037814,René Arthur,\N,\N,actor,tt0084560
nm0037815,Richard Arthur,\N,\N,actor,"tt0245136,tt0116823,tt0119654"
nm0037816,Robert Arthur,1925,2008,"actor,soundtrack","tt0041996,tt0040978,tt0039634,tt0043338"
nm0037817,Robert Arthur,1921,1997,actor,"tt0092400,tt0098343,tt0096918,tt0095705"
nm0037818,Robert Arthur,1909,1986,"producer,writer","tt0042287,tt0058092,tt0045555,tt0043593"
nm0037819,Robert Arthur,1928,2018,"writer,producer,music_department","tt6644662,tt1264911,tt5776294,tt0126160"
nm0037820,Rod Arthur,1956,\N,"actor,writer,stunts","tt14402146,tt0472071,tt0115355,tt1015572"
nm0037821,Roy Arthur,1903,1948,actor,"tt0038574,tt16303484"
nm0037822,Russell Arthur,\N,\N,sound_department,tt0070698
nm0037824,Sandy Arthur,\N,\N,"set_decorator,art_department","tt0100240,tt0238552,tt0092609,tt0134619"
nm0037825,Sarah Arthur,\N,\N,"costume_designer,costume_department","tt4800878,tt1475582,tt2177461,tt4116030"
nm0037826,Sean'a Mahoney,\N,\N,actress,"tt0103854,tt0103825,tt0103158,tt0101653"
nm0037827,Sid Arthur,\N,\N,writer,tt0070992
nm0037828,Stacy Arthur,1968,2019,actress,"tt0471306,tt0124869,tt0466126,tt0354825"
nm0037829,Stanley Arthur,\N,\N,actor,tt0173775
nm0037830,Stanley Clisby Arthur,\N,\N,writer,tt0008428
nm0037831,Stephen Arthur,\N,\N,"director,producer,cinematographer","tt0226549,tt0117949,tt0410799,tt1001413"
nm0037832,Steve Arthur,\N,\N,"editorial_department,actor,writer","tt0113812,tt0261753"
nm0037833,Klaus Multia,\N,\N,actor,"tt0132242,tt0197078,tt0189034,tt0188566"
nm0037834,Steven K. Arthur,\N,\N,"editor,editorial_department,actor","tt0098254,tt0201251,tt0380850,tt0795105"
nm0037835,Suzanne Niedland,\N,\N,"actress,producer,director","tt0814217,tt0981323,tt3100112,tt4354756"
nm0037836,Suzy Arthur,\N,\N,actress,"tt0075113,tt0914702"
nm0037837,T.S. Arthur,\N,\N,writer,"tt0221628,tt4744906"
nm0037838,Terry Arthur,\N,\N,"camera_department,actress,special_effects","tt0116827,tt0083486,tt0134645,tt0132477"
nm0037839,Thomas Arthur,\N,\N,actor,"tt0175553,tt0103095"
nm0037840,Thomas H. Arthur,\N,\N,actor,tt0212774
nm0037841,Tim Arthur,1975,\N,"sound_department,music_department","tt0190174,tt0159876,tt1683003,tt0118359"
nm0037842,Timothy C. Arthur,\N,\N,"actor,writer,casting_director","tt0172880,tt0110156,tt0370429"
nm0037843,Timothy Shay Arthur,1809,1885,writer,"tt0013660,tt0003438,tt0409366,tt0022470"
nm0037844,Tonda Arthur,\N,\N,art_department,tt0235048
nm0037845,Toni Arthur,1941,\N,"music_department,actress","tt0400146,tt0273380,tt0958967,tt15452664"
nm0037846,Vanessa Arthur,\N,\N,actress,tt0256356
nm0037847,Vicki Arthur,\N,\N,"miscellaneous,actress,script_department","tt0089683,tt0071642,tt24655236,tt0080500"
nm0037848,Victor Arthur,\N,\N,writer,"tt0042678,tt0043970,tt0042556,tt0163940"
nm0037849,Walter Arthur,1875,\N,cinematographer,"tt0015358,tt0015901,tt0196566,tt0015593"
nm0037850,Wendy Arthur,\N,\N,"make_up_department,actress","tt0112612,tt1645902,tt0339743,tt0264323"
nm0037851,Wesley Arthur,\N,\N,producer,tt0103779
nm0037852,William Arthur,\N,\N,"writer,editor","tt0092671,tt0223128,tt0235406,tt0133246"
nm0037853,Wren Arthur,\N,\N,"producer,actress,miscellaneous","tt1472460,tt3915918,tt0420457,tt0420087"
nm0037854,Arthur Zinn,1912,2003,"writer,camera_department,director","tt2106482,tt0054866"
nm0037855,Richard Arthure,1940,2018,actor,"tt0159195,tt0058263,tt0403742,tt0165050"
nm0037856,Douglas Arthurs,1959,\N,actor,"tt0850253,tt0296572,tt0289879,tt0184858"
nm0037857,George Arthurs,1875,1944,"soundtrack,writer","tt0034220,tt0021564,tt0024653,tt0120879"
nm0037858,Jack Arthurs,\N,\N,"camera_department,art_department,miscellaneous",tt0062588
nm0037859,Julie Arthurs,\N,\N,animation_department,tt0181857
nm0037860,Kari Arthurs,\N,\N,"make_up_department,actress","tt14680992,tt0272068,tt0358529"
nm0037861,Katherine Arthurs,\N,\N,actress,tt0101759
nm0037862,Marvin Arthurs,\N,\N,actor,tt0098521
nm0037863,Mary Arthurs,\N,\N,"art_department,production_designer","tt4595186,tt0861689,tt1386697,tt0377713"
nm0037864,Nick Arthurs,\N,\N,"editor,assistant_director,editorial_department","tt18259204,tt4604612,tt5180504,tt5607976"
nm0037865,Paul Arthurs,1965,\N,"actor,soundtrack,miscellaneous","tt1376404,tt15091500"
nm0037866,Louis Arthus,\N,\N,"camera_department,cinematographer,editor","tt0122528,tt0254020,tt0231873,tt0231826"
nm0037867,Yann Arthus-Bertrand,1946,\N,"director,writer,producer","tt3327994,tt13983714,tt7419466,tt12402336"
nm0037868,Bertrand Arthuys,1958,\N,"writer,director,assistant_director","tt0098488,tt2364258,tt0173530,tt0189281"
nm0037869,Christophe Arthuys,1954,2004,composer,"tt0098488,tt0410301"
nm0037870,Philippe Arthuys,1928,2010,"composer,writer,director","tt0463635,tt0054407,tt0137783,tt0186954"
nm0037871,Sophie Arthuys,\N,\N,"actress,writer,miscellaneous","tt0808417,tt0219139,tt0098488,tt0961097"
nm0037872,Janine Arthy,\N,\N,"animation_department,art_department","tt0099472,tt0090315,tt0084980,tt0286336"
nm0037873,Judith Arthy,1940,\N,actress,"tt0162795,tt0297621,tt2067011,tt4077336"
nm0037874,Natasha Arthy,1969,\N,"writer,director,producer","tt0995029,tt0235596,tt0338418,tt12637892"
nm0037875,Peter Arthy,1925,2002,"animation_department,assistant_director","tt1256143,tt1285108,tt0063823,tt0286336"
nm0037876,Consalvo Dell'Arti,1914,2005,actor,"tt0057629,tt0061983,tt0073633,tt0299262"
nm0037877,Juan Artiach,\N,\N,actor,tt0032633
nm0037878,Steve Artiaga,\N,\N,actor,"tt0103524,tt0098904,tt0097637,tt0097703"
nm0037879,Roberto Artiagoitía,\N,\N,"actor,director,writer","tt1479680,tt0221063,tt1031270,tt2439638"
nm0037880,Aida Artieda,\N,\N,"camera_department,editorial_department,miscellaneous","tt0473488,tt0780511,tt0808331,tt1000774"
nm0037881,Tony Artieda,\N,\N,"make_up_department,costume_designer,special_effects","tt0317062,tt0069783,tt0069509,tt0088708"
nm0037882,Artiega,\N,\N,,\N
nm0037883,Carlos Artigas,1932,2012,actor,"tt0224463,tt0277494,tt0292783,tt0198983"
nm0037884,Enrique Artigas,\N,\N,"production_manager,director,producer","tt0286886,tt0255467,tt1409823,tt0406449"
nm0037885,Inma Artigas,\N,\N,"costume_department,costume_designer,art_department","tt0185125,tt0455957,tt0820094,tt0115487"
nm0037886,Artigas,1892,1980,actor,"tt0021577,tt0154807"
nm0037887,Juan Artigas,\N,\N,actor,tt0016624
nm0037888,Manel Artigas,\N,\N,"actor,director","tt1444680,tt0161057,tt0160371,tt3780386"
nm0037889,Santiago Artigas,\N,\N,actor,tt0016624
nm0037891,Raffaele Artiglire,\N,\N,"composer,music_department","tt0116105,tt0269931"
nm0037893,Leon Artigue,1872,1961,actor,tt0165952
nm0037894,Bernard Artigues,\N,\N,"producer,miscellaneous,production_manager","tt0101318,tt0083109,tt0075683,tt0089611"
nm0037895,Enrique Artigues,\N,\N,actor,tt0121852
nm0037896,Alexis Artiles,\N,\N,actor,tt0124777
nm0037897,Monica Artilles,\N,\N,actress,tt0119772
nm0037898,Alexej Artim,1924,2010,"production_manager,actor,producer","tt0292694,tt0061884,tt0080988,tt0245253"
nm0037899,Azpilizcueta Artime,\N,\N,writer,tt0074361
nm0037900,José Manuel Artime,\N,\N,actor,tt0049920
nm0037901,Anoush Artin,\N,\N,actor,tt0063137
nm0037902,B. Artin,\N,\N,director,tt0173253
nm0037903,Annemarie Artinger,\N,\N,writer,"tt0222726,tt0048637"
nm0037904,Lorraine Artinger,\N,\N,"casting_director,production_designer",tt0219643
nm0037905,Alistair Artingstall,\N,\N,"actor,miscellaneous","tt0063297,tt0805620"
nm0037906,Stuart Artingstall,\N,\N,"make_up_department,special_effects,costume_department","tt0111282,tt0116654,tt0112715,tt0120004"
nm0037907,Paola Artioli,\N,\N,costume_designer,tt0104983
nm0037908,Arcadi Artis Gener,\N,\N,"production_designer,art_director,set_decorator","tt0208334,tt0060226,tt0127046,tt0055226"
nm0037909,Alisa Artis,\N,\N,actress,tt0093272
nm0037910,Brandyn Barbara Artis,\N,\N,actress,"tt0075533,tt0066434,tt0056758,tt0101746"
nm0037913,Deborah Oliver Artis,\N,\N,actress,"tt0096089,tt0109402"
nm0037914,Debra Artis,\N,\N,actress,tt0091106
nm0037915,Edward A. Artis,\N,\N,"miscellaneous,producer","tt0097593,tt0224364,tt0131167"
nm0037916,José Artis,\N,\N,writer,tt0037910
nm0037917,Lawrence L. Artis,\N,\N,miscellaneous,"tt0105156,tt0104892,tt0111730,tt0245115"
nm0037918,Manuel Artiz,\N,\N,"miscellaneous,production_manager","tt0092075,tt6519274,tt0375353"
nm0037919,Javier Artiñano,1942,2013,"costume_designer,actor,costume_department","tt0095115,tt0270480,tt0092693,tt0104788"
nm0037920,Asa Artman,1894,1954,sound_department,tt0037098
nm0037921,Joel Artman,\N,\N,sound_department,"tt0238225,tt0114987"
nm0037922,Trudy Artman,\N,\N,"miscellaneous,sound_department","tt0113617,tt0104101,tt0259446,tt0125460"
nm0037923,Wayne Artman,1936,2006,"sound_department,music_department","tt0102266,tt0094332,tt0106856,tt0107843"
nm0037924,Zohn Artman,1935,1987,miscellaneous,tt0077838
nm0037926,Ben Artmann,\N,\N,"actor,writer,transportation_department","tt1753408,tt0088554,tt0108977,tt0134781"
nm0037927,H.C. Artmann,1921,2000,"writer,soundtrack,actor","tt1583236,tt1364399,tt1236929,tt13910558"
nm0037928,Simon Artmayer,\N,\N,actor,tt0198006
nm0037929,Candy Artmont,1951,\N,script_department,"tt0084787,tt0082200,tt0082495,tt0103415"
nm0037930,Steve Artmont,1953,2017,make_up_department,"tt0145660,tt0457400,tt0118884,tt0179626"
nm0037931,Charlotte Artner,\N,\N,actress,tt0128816
nm0037932,Iván Artner,\N,\N,"assistant_director,actor,miscellaneous","tt0102429,tt0109746,tt0098545,tt0097875"
nm0037933,Daniel Artola,\N,\N,"producer,production_manager","tt0227921,tt0300847,tt0227907,tt0220195"
